publisher_domain,ssp_domain,seller_id,relationship,verified_legal_entity
moneycontrol.com,appnexus.com,13099,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,hindsightsolutions.net,349,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,theaudiencestreet.com,323-b5685,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-9871897611748477,RESELLER,AppLixir Inc
moneycontrol.com,adomega.in,1280,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-7279106442205788,DIRECT,adOmega Media
moneycontrol.com,google.com,pub-1790208922999347,DIRECT,Confidential
moneycontrol.com,google.com,pub-7470290111873442,DIRECT,Adomega Mena FZC
moneycontrol.com,google.com,pub-6545456483651868,DIRECT,Confidential
moneycontrol.com,foxpush.com,2489,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,foxpush.com,10811253,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,foxpush.com,11242482,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-8113799588685394,RESELLER,Confidential
moneycontrol.com,foxpush.com,91761,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,vidgyor.com,11267,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,162319,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,25472,DIRECT,Adomega Media Services Private Limited
moneycontrol.com,rubiconproject.com,25472,RESELLER,Adomega Media Services Private Limited
moneycontrol.com,rubiconproject.com,25474,RESELLER,Google
moneycontrol.com,pubmatic.com,165691,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,165698,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,platformance.io,0080,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,aps.amazon.com,c581afbf-1c21-414a-bc75-cca4502836b4,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-2655167539977380,DIRECT,SMC Advertising FZ-LLC
moneycontrol.com,google.com,pub-3729257769299676,DIRECT,Unlisted / Unknown ID
moneycontrol.com,flashb.id,55567f9a-11d4-5629-9f28-9fee56520282,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-4705378643509430,DIRECT,adOmega Media
moneycontrol.com,google.com,pub-4653142450538603,DIRECT,Unlisted / Unknown ID
moneycontrol.com,sharethrough.com,332baa08,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,65b9125633dab2000102902c,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,69f48c2160c8113,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,NEJFKT,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,media.net,8CUQ6928Q,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,11701,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,447882,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adyoulike.com,bcf6c423bc90ec180005086dd9935a1b,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,273421059,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,5cca11704094eb8,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,media.net,8CUJ8C82U,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,altstar.media,al_star_al_star_087,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-9426438975714117,DIRECT,Unlisted / Unknown ID
moneycontrol.com,pubmatic.com,161289,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,166212,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rtbdemand.com,23041948471,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-3872674820285626,RESELLER,RTB DEMAND PTE. LTD.
moneycontrol.com,google.com,pub-8131585741503195,DIRECT,Confidential
moneycontrol.com,google.com,pub-2029328040579881,DIRECT,Unlisted / Unknown ID
moneycontrol.com,rubiconproject.com,22554,RESELLER,Cyber Media Services PTE LTD
moneycontrol.com,openx.com,561447216,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,auxoads.com,4ad750fcad39bf237b2140ca67f7b205,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,infolinks.com,3438334,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,xandr.com,3251,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,improvedigital.com,2016,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,inmobi.com,b4821b1325c44dc581b04d743ca46575,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sonobi.com,0e0a64d7d3,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appi-fy.ai,AFWEB122,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,programmaticians.com,PMWEB122,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,theaudiencestreet.com,TASWEB122,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rightxchange.com,REXWEB116,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appi-fy.ai,AFWEB117,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,programmaticians.com,PMWEB117,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,theaudiencestreet.com,TASWEB117,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rightxchange.com,REXWEB111,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-5413329544040947,RESELLER,Cybermedia Singapore
moneycontrol.com,google.com,pub-2881049672669412,DIRECT,Unlisted / Unknown ID
moneycontrol.com,affinity.com,33,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,mcanvas.com,33,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,2007,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,google.com,pub-6314168058065736,RESELLER,Affinity Global Advertising Private Limited
moneycontrol.com,google.com,pub-2290755540215120,RESELLER,Affinity Global Advertising Private Limited
moneycontrol.com,adpone.com,6ec6fd097710afee7fd0,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,17210,RESELLER,Adpone
moneycontrol.com,appnexus.com,10264,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,indexexchange.com,192450,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,156383,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,540603695,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adform.com,2474,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,betweendigital.com,42666,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,1743,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,criteo.com,B-060278,RESELLER,Unlisted / Unknown ID
moneycontrol.com,adtelligent.com,314324,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,310770,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,152media.info,152M10,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,blueroostermedia.com,1018,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,539909,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,insticator.com,f9b34633-afdc-49d6-aeb1-d4b3e3b921b2,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,17062,RESELLER,Insiticator Inc
moneycontrol.com,lijit.com,257618,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,DQ6AMB,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,triplelift.com,6998,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,136898039,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,6124caed9c7adb0001c028d8,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,minutemedia.com,01garg96c88b,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,558230700,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,3262,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,95054,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adform.com,2996,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smaato.com,1100058355,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,3695,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,5649f68000b2f63,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pmc.com,1242710,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,10278,RESELLER,"SHEMedia, LLC"
moneycontrol.com,loopme.com,11530,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,eskimi.com,2020000364,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,mediafuse.com,622,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,9538,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,2997140015,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4575,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,253233,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,7e9adb1ccca08d0,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sharethrough.com,Z7D3ygNP,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,159302,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,nobid.io,22714270819,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,durationmedia.net,22714270819,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sharethrough.com,UvcAx8IL,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,18694,RESELLER,"Sharethrough, Inc,"
moneycontrol.com,pubmatic.com,156557,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,media.net,8CU3M1HM4,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,537100188,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,159463,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,33across.com,0010b00002Mq2FYAAZ,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,10239,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,conversantmedia.com,100141,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,12290,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,260380,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sonobi.com,7ad1b9f952,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,mediafuse.com,389,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,gumgum.com,13926,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,yieldmo.com,3819255242365542618,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,nativo.com,6068,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,156500,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,672b9be6468a120001c7664d,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,inmobi.com,21dafc7bf4da4c399c6916da78462fb4,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,9dotsmedia.com,4563,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,seedtag.com,6750a603c059df0006c3604a,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adform.com,3041,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smaato.com,1100049696,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,3447,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,indexexchange.com,195491,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,3736557092,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rhythmone.com,3736557092,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,admanmedia.com,812,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,719799f7d04b070,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,719799f7d04b070-OB,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,advertising.com,28246,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,11006,RESELLER,OneTag S.R.L.
moneycontrol.com,yahoo.com,58905,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,aol.com,58905,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4111,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,32987,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,158033,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,161379,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,166952,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,projectagora.com,107825,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,indexexchange.com,192052,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,156439,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,161593,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,kueez.com,0ace8d514944e47836266189b1dbd53f,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,ogury.com,0077f552-4948-4d61-928b-a9b92f063a60,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,313535476,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,6849,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,loopme.com,11576,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,559913615,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smaato.com,1100047589,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4288,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smilewanted.com,2457,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sonobi.com,4c4fba1717,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,QUZDR9,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,triplelift.com,12738,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,yieldmo.com,3133660606033240149,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,zetaglobal.com,108,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,9023,RESELLER,"Affinity Global, Inc"
moneycontrol.com,rubiconproject.com,23950,RESELLER,Google
moneycontrol.com,lijit.com,278057,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,278057-eb,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,1019,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,2444764291,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,contextweb.com,558511,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,krushmedia.com,AJxF6R572a9M6CaTvK,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,motorik.io,100463,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smaato.com,1100056344,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4926,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,teads.tv,26596,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,vidgyor.com,11144,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,andbeyond.media,141023,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sonictwist.media,99141023,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,applixir.com,DAA,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,datawrkz.com,2478,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubpower.io,1986,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubpower.io,2010,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,11711,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,64c00194c612210001c76f6f,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,4DQHAP,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sonobi.com,4a289cdd79,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4284,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,betweendigital.com,43894,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,vidoomy.com,9148331,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,xapads.com,139660,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4257,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4257-OB,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,154037,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,3703,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smaato.com,1100044045,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,contextweb.com,560288,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,contextweb.com,563115,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adyoulike.com,b4bf4fdd9b0b915f746f6747ff432bde,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,xad.com,958,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubnative.net,1006576,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rhebus.works,5252004478,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,67a38418e115360001678324,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adyoulike.com,b6bd5537c5918662b2ac52619951ef4e,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,20736,RESELLER,ADYOULIKE SA
moneycontrol.com,appnexus.com,7664,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,160925,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,408376,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,richaudience.com,JAHJ4YZq4O,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,nativo.com,5848,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,amxrtb.com,105199830,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,risecodes.com,64c7a4acd6298f0001a7d867,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,33across.com,0010b00002Xbn7QAAR,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,4144,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,7a07370227fc000,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,297618916,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,videoheroes.tv,212690,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,yieldmo.com,3732919948490514514,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,nobid.io,50603,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,gamoshi.io,267-b6098,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,loopme.com,11362,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,152media.info,152M1024,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,vistarsagency.com,cqqccatc23j9v5bv3fv0,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,bidinfluence.com,501573,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,thebrave.io,1234679,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,trustedstack.com,TSNC78R17,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,copper6.com,766102,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,axis-marketplace.com,40860,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,kelmak.com,117-p010,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,epom.com,6cfcb47f-721f-493f-a16a-7c61a690877f,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adwmg.com,786918cf6bd5b158ab6111ed4d830693,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,aniview.com,5e0e296628a061270b21ccab,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adlive.io,19964,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,18680,RESELLER,Unlisted / Unknown ID
moneycontrol.com,themediagrid.com,UNO8R3,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,richaudience.com,ql9lL28PEh,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,8233,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,156538,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,13510,RESELLER,Rich Audience Technologies SL
moneycontrol.com,adform.com,1942,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,249425,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,592728597,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adyoulike.com,f1dfbb7f133fbdb25c96e7d85a5e628b,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,P19GFJ,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,1999,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,8d4b087143c49f0,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,amxrtb.com,105199794,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,contextweb.com,563371,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,7a4244b2979db22-OB,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,539625136,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,themediagrid.com,VIY354,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,improvedigital.com,2048,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,257429,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,triplelift.com,12911,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,aps.amazon.com,93aec77c-f6d2-45bd-affc-a85ab5a72683,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,onetag.com,59817ac704fe3e8,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,sharethrough.com,QWxGEL6s,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,telaria.com,cpu32-92xut,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,tremorhub.com,cpu32-92xut,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,156136,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,2951,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,3374,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,1199,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,rubiconproject.com,22328,RESELLER,"VLN Servicios Publicitarios Integrales, S.L."
moneycontrol.com,rubiconproject.com,26184,RESELLER,PULSEPOINT INC
moneycontrol.com,adform.com,2631,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,indexexchange.com,192051,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,criteo.com,B-062041,RESELLER,Unlisted / Unknown ID
moneycontrol.com,dentsu.com,71228,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,277115,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adsinteractive.com,48484,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,adform.com,961,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,158937,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,openx.com,541146395,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,13044,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,improvedigital.com,2392,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,smartadserver.com,1141,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,inmobi.com,741b0e667ed847b5a61c4d922992a811,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,eskimi.com,2020000777,DIRECT,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,appnexus.com,15670,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,video.unrulymedia.com,498216989,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,pubmatic.com,162270,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,lijit.com,502284,RESELLER,Not Tracked (Non-Top 3 SSP)
moneycontrol.com,contextweb.com,562818,RESELLER,Not Tracked (Non-Top 3 SSP)
